customer_id,age,gender,purchase_count,total_spent,avg_order_value,days_since_last_purchase,website_visits_30d,cart_adds_30d,discount_usage_rate,support_tickets_90d,customer_tenure_days,preferred_channel,region,returned_90d
C00316,49,Female,7,992.98,141.85,11,4.0,5,0.522,2,398,Mobile,South,1
C00317,53,Male,9,479.8,53.31,21,4.0,8,0.594,1,152,Store,Central,0
C00318,52,Female,6,1398.55,233.09,111,8.0,3,0.254,1,1244,Mobile,South,0
C00319,63,Male,2,2438.89,1219.44,28,5.0,0,0.14,0,174,Web,South,0
C00320,54,Female,3,233.36,77.79,63,8.0,3,0.303,0,1247,Mobile,North,0
C00321,33,Male,4,600.82,150.21,100,7.0,2,0.197,1,909,Mobile,North,0
C00322,23,Female,7,1184.14,169.16,88,10.0,7,0.047,0,577,Mobile,North,0
C00323,47,Male,6,1433.04,238.84,145,11.0,0,0.376,1,1409,Web,North,0
C00324,61,Female,4,701.24,175.31,105,8.0,5,0.298,0,677,Mobile,North,0
C00325,64,Female,8,1596.45,199.56,62,7.0,5,0.189,1,155,Web,South,0
C00326,29,Female,10,1913.95,191.4,13,8.0,4,0.472,0,274,Mobile,South,1
C00327,29,Male,7,1184.27,169.18,50,2.0,3,0.257,0,162,Web,North,1
C00328,19,Male,7,1559.03,222.72,88,4.0,3,0.6,0,108,Web,South,0
C00329,24,Female,5,844.34,168.87,24,10.0,4,0.162,1,563,Store,South,1
C00330,44,Female,6,368.75,61.46,112,15.0,5,0.379,1,792,Store,North,0
C00331,44,Male,4,466.78,116.7,53,9.0,2,0.257,1,569,Mobile,South,0
C00332,35,Male,2,2724.19,1362.1,88,7.0,4,0.033,0,1420,Mobile,South,0
C00333,32,Male,7,1926.68,275.24,87,4.0,3,0.049,0,880,Web,South,0
C00334,57,Female,7,442.58,63.23,90,7.0,3,0.159,1,488,Web,South,0
C00335,40,Female,8,408.91,51.11,35,8.0,5,0.107,0,1438,Web,North,1
C00336,56,Female,6,1418.96,236.49,147,7.0,8,0.603,0,994,Web,South,0
C00337,64,Female,11,4092.47,372.04,126,8.0,2,0.064,1,411,Mobile,South,0
C00338,33,Male,8,1015.2,126.9,58,7.0,4,0.211,0,553,Mobile,North,1
C00339,27,Male,6,533.2,88.87,19,4.0,3,0.341,0,1385,Mobile,South,1
C00340,63,Male,5,1654.98,331.0,37,7.0,4,0.505,0,191,Store,North,1
C00341,48,Female,6,2104.06,350.68,35,8.0,4,0.317,1,179,Store,South,0
C00342,31,Male,7,1419.93,202.85,12,11.0,4,0.238,0,182,Store,North,1
C00343,47,Male,8,1291.81,161.48,30,6.0,3,0.099,1,665,Mobile,South,0
C00344,42,Male,5,436.12,87.22,1,10.0,1,0.036,1,378,Web,South,1
C00345,61,Male,9,1674.96,186.11,77,4.0,3,0.46,1,1230,Store,North,0
C00346,30,Female,5,1436.61,287.32,46,6.0,1,0.528,1,37,Mobile,North,0
C00347,65,Male,3,754.45,251.48,91,7.0,3,0.221,0,1058,Mobile,Central,0
C00348,62,Male,6,338.0,56.33,41,9.0,2,0.396,3,1311,Mobile,Central,0
C00349,26,Female,6,708.4,118.07,11,7.0,4,0.513,1,586,Mobile,South,1
C00350,25,Male,4,964.56,241.14,18,6.0,4,0.308,0,329,Web,South,1
C00351,43,Male,9,1497.67,166.41,51,2.0,9,0.572,0,900,Mobile,North,1
C00352,20,Male,5,1669.23,333.85,50,10.0,3,0.292,0,136,Mobile,North,0
C00353,32,Female,6,899.9,149.98,29,,3,0.284,0,427,Web,South,1
C00354,38,Male,6,848.48,141.41,28,3.0,1,0.589,0,616,Mobile,South,0
C00355,64,Female,5,1854.0,370.8,95,8.0,2,0.39,0,74,Web,Central,0
C00356,65,Female,6,1212.85,202.14,8,7.0,4,0.243,0,1438,Web,North,1
C00357,25,Female,5,1425.48,285.1,67,4.0,3,0.382,1,704,Mobile,South,0
C00358,60,Male,12,760.09,63.34,42,4.0,2,0.407,1,319,Web,North,1
C00359,22,Female,4,1831.13,457.78,94,8.0,2,0.098,1,1379,Web,South,0
C00360,53,Male,9,626.17,69.57,185,10.0,3,0.221,2,82,Mobile,North,0
C00361,58,Male,5,2953.02,590.6,15,10.0,1,0.085,1,1471,Store,South,1
C00362,60,Female,6,397.52,66.25,83,10.0,2,0.105,1,207,Mobile,North,1
C00363,28,Male,8,1010.65,126.33,81,9.0,1,0.079,0,1124,Web,Central,1
C00364,60,Male,8,370.74,46.34,26,12.0,2,0.198,0,334,Store,South,1
C00365,23,Male,10,1362.62,136.26,35,14.0,3,0.195,1,564,Store,South,1
C00366,42,Male,5,1974.69,394.94,44,9.0,2,0.111,0,1198,Store,North,1
C00367,40,Male,6,1430.16,238.36,78,,3,0.216,2,989,Web,South,0
C00368,33,Female,11,731.32,66.48,56,11.0,0,0.25,0,1180,Web,North,0
C00369,19,Female,5,370.54,74.11,131,7.0,2,0.282,2,1426,Store,North,1
C00370,55,Male,6,725.74,120.96,23,10.0,2,0.058,0,1066,Web,South,1
C00371,34,Female,4,1455.38,363.84,50,7.0,1,0.197,0,363,Mobile,North,1
C00372,49,Male,4,468.92,117.23,65,5.0,5,0.369,1,1227,Web,North,0
C00373,37,Male,7,269.98,38.57,40,7.0,5,0.078,1,761,Web,North,0
C00374,35,Male,5,834.13,166.83,20,9.0,3,0.482,2,223,Mobile,North,0
C00375,60,Male,6,380.34,63.39,114,8.0,3,0.505,0,661,Mobile,South,0
C00376,22,Male,6,1177.03,196.17,63,7.0,6,0.195,1,1470,Mobile,South,1
C00377,53,Male,8,901.5,112.69,8,12.0,3,0.446,0,615,Store,North,1
C00378,53,Male,9,813.65,90.41,31,8.0,3,0.203,0,337,Store,South,1
C00379,36,Female,7,3176.64,453.81,25,9.0,1,0.397,1,626,Mobile,Central,1
C00380,30,Male,7,1289.93,184.28,152,3.0,4,0.099,0,517,Web,South,0
C00381,18,Male,3,104.9,34.97,42,3.0,2,0.178,1,548,Store,South,0
C00382,62,Male,5,2914.63,582.93,134,5.0,3,0.133,1,1399,Web,South,0
C00383,63,Female,3,1004.77,334.92,73,11.0,2,0.282,1,332,Web,Central,0
C00384,29,Male,10,759.73,75.97,70,,1,0.466,0,1375,Mobile,North,0
C00385,19,Female,6,1124.94,187.49,30,10.0,5,0.049,1,1030,Web,South,0
C00386,23,Male,2,411.59,205.8,42,2.0,5,0.417,1,1257,Web,South,1
C00387,21,Male,5,878.99,175.8,15,4.0,1,0.363,0,604,Web,North,0
C00388,57,Female,10,1797.79,179.78,103,15.0,3,0.189,0,1343,Store,North,1
C00389,60,Male,6,792.01,132.0,104,7.0,2,0.48,1,1405,Mobile,South,0
C00390,25,Male,7,665.03,95.0,70,8.0,0,0.377,2,675,Mobile,North,0
C00391,53,Male,2,568.14,284.07,55,6.0,5,0.506,1,1328,Mobile,Central,0
C00392,26,Female,5,1629.84,325.97,47,2.0,3,0.152,1,322,Store,South,0
C00393,35,Female,8,1193.63,149.2,152,16.0,2,0.059,2,1405,Mobile,South,0
C00394,46,Female,8,2919.39,364.92,115,12.0,3,0.479,0,476,Web,North,0
C00395,52,Female,7,2647.3,378.19,63,5.0,6,0.227,1,1190,Mobile,North,1
C00396,59,Male,7,829.46,118.49,35,12.0,2,0.209,2,447,Mobile,South,0
C00397,20,Female,7,1401.18,200.17,32,6.0,1,0.17,0,220,Mobile,Central,1
C00398,27,Male,7,738.21,105.46,144,13.0,1,0.335,1,986,Mobile,South,0
C00399,31,Female,7,661.05,94.44,27,10.0,4,0.097,1,1278,Store,South,1
C00400,32,Male,9,630.64,70.07,50,15.0,2,0.154,2,1057,Web,North,0
C00401,65,Male,3,583.55,194.52,80,8.0,3,0.189,1,725,Web,North,0
C00402,55,Female,12,1806.26,150.52,97,6.0,6,0.326,0,554,Store,South,0
C00403,33,Male,3,655.45,218.48,67,11.0,3,0.354,3,1239,Mobile,South,1
C00404,64,Female,8,751.76,93.97,57,2.0,2,0.508,0,819,Web,North,0
C00405,41,Male,9,1180.67,131.19,54,6.0,1,0.087,1,205,Mobile,Central,1
C00406,42,Female,10,1113.45,111.34,45,11.0,1,0.494,0,538,Mobile,North,1
C00407,38,Female,11,1044.53,94.96,20,8.0,2,0.053,0,686,Web,South,1
C00408,24,Male,7,2000.43,285.78,89,11.0,2,0.167,0,1142,Web,North,0
C00409,62,Female,2,643.13,321.56,36,14.0,3,0.173,1,1171,Web,North,0
C00410,18,Female,7,581.74,83.11,17,5.0,5,0.235,0,138,Mobile,South,0
C00411,26,Female,6,63.66,10.61,22,9.0,5,0.115,0,46,Mobile,South,0
C00412,29,Male,8,1424.0,178.0,63,10.0,5,0.169,2,338,Mobile,North,1
C00413,31,Female,8,1394.36,174.3,86,5.0,2,0.103,0,686,,North,0
C00414,24,Female,8,1887.65,235.96,61,7.0,3,0.201,0,617,Store,South,1
C00415,18,Male,3,823.59,274.53,48,6.0,6,0.169,1,946,Mobile,South,0
C00416,50,Male,6,915.27,152.54,52,10.0,4,0.201,1,1322,Mobile,South,1
C00417,64,Male,6,1759.26,293.21,27,9.0,3,0.182,1,520,Store,South,1
C00418,23,Female,6,720.4,120.07,105,6.0,4,0.397,0,1406,Mobile,North,0
C00419,32,Male,9,993.1,110.34,23,8.0,3,0.539,1,1480,Store,Central,1
C00420,42,Female,6,1978.11,329.68,69,6.0,7,0.276,1,1444,Store,South,0
C00421,62,Female,4,1367.39,341.85,100,10.0,2,0.212,0,907,Web,Central,0
C00422,51,Male,8,803.27,100.41,64,5.0,6,0.233,0,1434,Mobile,North,1
C00423,54,Male,6,1735.12,289.19,82,7.0,1,0.169,3,1376,Mobile,South,0
C00424,45,Female,6,934.27,155.71,30,7.0,5,0.394,1,238,Mobile,South,1
C00425,38,Male,6,1759.47,293.24,67,9.0,4,0.445,0,540,Mobile,North,0
C00426,27,Female,6,1191.65,198.61,96,11.0,1,0.516,1,519,Store,Central,0
C00427,59,Female,6,699.95,116.66,90,9.0,4,0.65,1,974,Mobile,Central,0
C00428,56,Female,13,439.16,33.78,97,9.0,2,0.197,0,1105,Store,North,1
C00429,19,Male,6,1576.86,262.81,43,6.0,1,0.24,0,1131,Web,South,1
C00430,52,Female,2,1673.53,836.76,109,4.0,5,0.192,1,71,Store,Central,0
C00431,22,Female,8,2142.54,267.82,59,10.0,1,0.265,0,1200,Web,South,1
C00432,53,Male,7,1453.15,207.59,41,14.0,1,0.163,1,91,Store,Central,0
C00433,57,Female,8,871.11,108.89,145,8.0,1,0.192,1,1253,Store,North,0
C00434,24,Female,10,1163.15,116.32,8,14.0,0,0.542,0,1011,Web,South,1
C00435,38,Female,8,1032.18,129.02,56,4.0,4,0.53,0,1007,Mobile,South,1
C00436,23,Male,7,851.17,121.6,31,9.0,4,0.166,0,1138,Mobile,North,0
C00437,45,Male,7,400.13,57.16,89,4.0,3,0.266,0,1363,Mobile,North,0
C00438,62,Male,9,446.5,49.61,29,8.0,1,0.15,1,270,Mobile,South,0
C00439,21,Male,7,1610.49,230.07,12,10.0,1,0.307,2,511,Web,Central,0
C00440,37,Male,9,561.54,62.39,39,7.0,7,0.413,0,787,Web,North,1
C00441,64,Female,8,820.93,102.62,42,9.0,1,0.187,0,925,Web,South,1
C00442,32,Male,9,278.67,30.96,34,5.0,1,0.52,1,1491,Web,South,1
C00443,24,Female,8,297.96,37.24,17,3.0,0,0.365,0,1375,Mobile,South,0
C00444,41,Male,11,570.36,51.85,48,6.0,4,0.082,1,1461,Mobile,South,1
C00445,42,Male,6,1574.04,262.34,10,8.0,1,0.329,0,1050,Mobile,South,1
C00446,49,Male,9,1630.46,181.16,48,11.0,3,0.42,0,1464,Mobile,North,1
C00447,33,Male,10,1120.96,112.1,49,10.0,3,0.5,0,1026,Mobile,Central,1
C00448,63,Female,7,624.77,89.25,135,8.0,3,0.114,1,1351,Mobile,North,0
C00449,43,Female,9,2273.99,252.67,62,11.0,4,0.219,0,977,Mobile,South,1
C00450,31,Female,3,811.36,270.45,10,8.0,4,0.355,0,1289,Store,North,0
C00451,64,Male,7,2401.4,343.06,74,9.0,3,0.143,0,1234,Store,South,0
C00452,62,Female,10,1274.52,127.45,149,10.0,0,0.284,3,67,Mobile,South,0
C00453,41,Male,8,1809.83,226.23,29,6.0,7,0.358,0,407,Store,South,1
C00454,19,Female,9,1816.04,201.78,50,11.0,2,0.483,1,927,Store,South,1
C00455,46,Female,11,218.29,19.84,42,,1,0.207,0,1079,Mobile,North,1
C00456,44,Male,5,436.52,87.3,52,9.0,3,0.404,1,1385,Web,North,1
C00457,25,Male,4,771.48,192.87,50,7.0,3,0.054,2,91,Web,South,0
C00458,48,Male,9,568.77,63.2,49,7.0,5,0.494,0,1212,Mobile,South,1
C00459,58,Male,10,1324.06,132.41,32,11.0,4,0.091,0,328,Mobile,South,1
C00460,23,Female,7,1392.61,198.94,45,8.0,6,0.319,1,87,Mobile,South,1
C00461,52,Female,5,723.33,144.67,56,7.0,5,0.182,1,246,Mobile,North,1
C00462,24,Female,10,668.82,66.88,60,14.0,2,0.39,2,204,Mobile,South,1
C00463,53,Male,7,1729.37,247.05,68,10.0,1,0.101,2,1053,Mobile,South,1
C00464,38,Female,7,677.26,96.75,118,11.0,5,0.299,0,647,Web,South,0
C00465,18,Male,10,1925.0,192.5,81,12.0,1,0.201,0,722,Store,South,1
C00466,64,Female,5,1140.22,228.04,60,8.0,3,0.184,1,1163,Mobile,Central,1
C00467,25,Male,8,1143.35,142.92,41,10.0,4,0.49,0,172,Mobile,South,0
C00468,46,Male,6,486.89,81.15,193,6.0,3,0.184,2,1051,Mobile,North,0
C00469,26,Female,8,1512.64,189.08,10,8.0,9,0.209,0,647,Mobile,South,1
C00470,62,Male,7,428.92,61.27,67,4.0,4,0.559,0,178,Mobile,South,0
C00471,53,Male,8,1510.84,188.86,92,5.0,2,0.244,1,715,Mobile,North,0
C00472,56,Female,5,1388.88,277.78,56,9.0,2,0.145,1,648,Mobile,North,0
C00473,38,Male,4,1409.3,352.32,30,10.0,1,0.132,1,1197,Mobile,North,1
C00474,40,Female,9,1386.01,154.0,74,6.0,4,0.422,1,505,Store,South,0
C00475,48,Female,11,1725.32,156.85,22,7.0,1,0.519,2,1286,Web,South,1
C00476,55,Female,7,1297.44,185.35,92,7.0,4,0.485,2,229,Store,North,0
C00477,58,Female,2,225.36,112.68,20,10.0,1,0.283,3,553,Mobile,South,0
C00478,18,Female,9,1213.76,134.86,126,6.0,3,0.294,1,1176,Web,North,0
C00479,49,Female,9,535.65,59.52,74,8.0,1,0.222,0,1126,Mobile,North,0
C00480,23,Female,6,339.27,56.54,58,7.0,2,0.214,0,1406,Mobile,South,1
C00481,31,Female,7,475.67,67.95,47,7.0,4,0.371,2,499,Store,North,1
C00482,57,Male,4,631.08,157.77,51,10.0,4,0.429,1,82,Web,South,0
C00483,30,Male,5,1433.29,286.66,24,4.0,3,0.193,1,371,Mobile,Central,1
C00484,56,Female,12,818.85,68.24,55,4.0,3,0.195,1,338,Web,South,1
C00485,40,Male,9,1706.03,189.56,39,7.0,4,0.159,3,1267,Web,South,1
C00486,29,Male,7,593.9,84.84,36,7.0,1,0.033,0,951,Web,North,1
C00487,34,Male,14,837.58,59.83,185,10.0,1,0.163,1,709,Mobile,North,0
C00488,43,Female,12,613.93,51.16,39,10.0,6,0.534,1,376,Web,South,0
C00489,54,Male,11,167.85,15.26,44,9.0,1,0.576,3,737,Store,North,0
C00490,47,Female,7,1005.59,143.66,105,3.0,2,0.158,3,554,Web,South,0
C00491,62,Female,4,3776.22,944.06,24,7.0,0,0.395,1,610,Mobile,North,1
C00492,59,Female,8,349.18,43.65,124,10.0,2,0.326,1,805,Mobile,North,0
C00493,54,Male,10,1518.66,151.87,43,7.0,3,0.342,0,989,Mobile,South,0
C00494,46,Female,12,1732.89,144.41,28,4.0,3,0.453,0,76,Web,South,1
C00495,31,Female,11,1039.49,94.5,10,5.0,2,0.27,0,1065,Web,Central,1
C00496,37,Male,6,381.93,63.66,114,8.0,2,0.379,0,1319,Mobile,North,0
C00497,23,Female,13,3122.64,240.2,34,7.0,3,0.032,4,1039,Store,Central,1
C00498,35,Male,7,1373.12,196.16,42,9.0,3,0.218,0,1240,Web,South,1
C00499,62,Female,7,2398.07,342.58,42,7.0,1,0.454,0,1471,Web,North,1
C00500,38,Male,6,262.19,43.7,34,5.0,7,0.396,0,453,Store,South,0
C00501,23,Female,8,652.38,81.55,73,3.0,2,0.229,1,225,Web,North,0
C00502,49,Female,7,354.61,50.66,97,14.0,5,0.347,0,643,Store,South,1
C00503,64,Male,12,1844.55,153.71,192,5.0,7,0.096,1,899,Mobile,North,0
C00504,59,Female,5,262.02,52.4,131,9.0,3,0.131,0,301,Web,North,0
C00505,31,Male,4,895.28,223.82,57,12.0,2,0.398,1,1287,Mobile,North,1
C00506,39,Female,8,830.89,103.86,93,5.0,5,0.235,1,205,Web,South,1
C00507,43,Female,6,201.75,33.62,156,3.0,4,0.438,1,167,Mobile,North,0
C00508,29,Male,9,1452.29,161.37,103,3.0,8,0.131,0,826,Web,North,0
C00509,30,Male,5,1288.23,257.65,60,9.0,2,0.039,0,1231,Web,South,1
C00510,29,Female,5,625.63,125.13,74,7.0,4,0.454,0,1405,Web,North,0
C00511,65,Male,11,2395.69,217.79,125,6.0,2,0.149,0,682,Mobile,South,1
C00512,53,Female,4,236.84,59.21,7,7.0,2,0.262,0,1126,Web,North,0
C00513,58,Female,4,143.52,35.88,47,6.0,3,0.515,0,735,Store,North,0
C00514,57,Female,4,1072.81,268.2,5,4.0,4,0.378,0,1492,Store,North,0
C00515,64,Male,7,475.71,67.96,19,5.0,2,0.464,2,826,Mobile,Central,0
C00516,23,Female,7,921.04,131.58,3,13.0,1,0.333,0,937,Web,North,1
C00517,60,Female,10,2009.59,200.96,44,8.0,5,0.188,2,1209,Web,North,1
C00518,21,Male,3,336.57,112.19,147,6.0,4,0.434,0,1317,Mobile,North,0
C00519,40,Male,6,1858.73,309.79,115,9.0,7,0.207,1,1195,Store,Central,0
C00520,46,Male,8,358.44,44.8,28,4.0,2,0.319,0,873,Web,South,0
C00521,35,Male,4,712.97,178.24,74,2.0,6,0.208,0,382,Web,South,0
C00522,25,Female,4,2108.92,527.23,23,3.0,2,0.019,1,269,Mobile,North,0
C00523,27,Male,8,1472.14,184.02,57,3.0,3,0.436,2,475,Web,North,0
C00524,57,Female,3,503.6,167.87,135,5.0,3,0.628,3,1243,Mobile,North,0
C00525,33,Male,8,1204.92,150.62,17,9.0,4,0.183,0,237,Web,South,1
C00526,32,Male,7,674.36,96.34,66,8.0,1,0.292,0,878,Store,South,0
C00527,62,Male,9,741.61,82.4,91,3.0,3,0.111,0,880,Store,North,1
C00528,24,Female,7,835.78,119.4,33,10.0,2,0.221,0,1055,Web,Central,1
C00529,61,Female,7,1339.1,191.3,66,5.0,2,0.384,0,1215,Web,North,0
C00530,62,Male,4,1026.63,256.66,27,4.0,4,0.748,0,611,Mobile,South,1
C00531,46,Female,7,852.05,121.72,60,7.0,2,0.252,0,1160,Mobile,North,0
C00532,25,Male,5,870.9,174.18,60,4.0,2,0.279,2,1152,Mobile,South,0
C00533,25,Male,5,1121.56,224.31,14,7.0,1,0.275,0,233,Store,Central,0
C00534,31,Male,4,993.17,248.29,12,9.0,5,0.049,0,453,Mobile,Central,0
C00535,45,Female,5,653.91,130.78,10,7.0,4,0.291,1,53,Mobile,North,1
C00536,25,Female,9,1143.14,127.02,77,6.0,7,0.337,2,846,Mobile,Central,1
C00537,39,Female,16,1277.65,79.85,68,8.0,1,0.089,2,693,Store,Central,0
C00538,23,Male,6,1164.11,194.02,55,7.0,3,0.222,2,318,Mobile,South,0
C00539,43,Male,3,1702.11,567.37,45,2.0,5,0.331,1,967,Mobile,South,0
C00540,19,Female,7,614.81,87.83,96,8.0,2,0.137,2,464,Mobile,South,1
C00541,52,Male,8,593.9,74.24,40,10.0,2,0.031,0,1200,Mobile,South,1
C00542,20,Female,3,2213.42,737.81,29,6.0,6,0.162,0,420,Mobile,South,1
C00543,27,Female,6,520.39,86.73,19,9.0,4,0.245,0,740,Web,Central,1
C00544,26,Male,6,795.63,132.6,53,13.0,4,0.163,1,1009,Store,South,0
C00545,57,Female,5,163.58,32.72,62,13.0,3,0.861,0,61,Web,Central,0
C00546,20,Female,6,360.22,60.04,51,4.0,2,0.426,2,711,Mobile,North,0
C00547,38,Male,8,716.55,89.57,87,11.0,4,0.112,0,1301,Web,North,0
C00548,46,Female,8,690.12,86.26,42,8.0,6,0.094,0,1403,Web,South,0
C00549,42,Female,6,816.46,136.08,223,2.0,2,0.362,1,465,Mobile,Central,0
C00550,50,Male,6,2545.44,424.24,53,7.0,1,0.152,0,1261,Mobile,Central,1
C00551,56,Female,7,216.89,30.98,36,3.0,6,0.442,1,1109,Store,North,0
C00552,36,Male,10,948.77,94.88,39,7.0,2,0.168,0,746,Mobile,South,1
C00553,57,Female,7,875.27,125.04,69,9.0,2,0.331,0,320,Mobile,Central,0
C00554,33,Female,11,2802.84,254.8,190,10.0,4,0.507,0,1442,Web,North,0
C00555,65,Female,6,1604.56,267.43,29,8.0,1,0.193,0,566,Mobile,South,1
C00556,42,Female,4,679.45,169.86,82,12.0,3,0.461,2,1289,Mobile,Central,0
C00557,53,Female,10,2179.89,217.99,66,11.0,4,0.664,0,648,Store,South,1
C00558,60,Male,4,639.07,159.77,137,8.0,3,0.501,1,209,Store,Central,0
C00559,56,Male,8,1691.1,211.39,28,7.0,4,0.313,0,516,Mobile,South,0
C00560,58,Male,4,2391.73,597.93,74,5.0,4,0.18,0,87,Mobile,South,0
C00561,43,Female,3,1028.45,342.82,105,9.0,3,0.469,0,254,Mobile,Central,0
C00562,20,Male,10,426.26,42.63,81,6.0,2,0.189,1,1257,Web,North,1
C00563,41,Male,3,200.0,66.67,97,7.0,0,0.514,0,191,Web,Central,0
C00564,26,Female,2,1054.69,527.34,40,4.0,2,0.11,0,875,Web,South,0
C00565,60,Male,9,1646.97,183.0,63,7.0,2,0.071,0,1332,Mobile,Central,0
C00566,29,Male,7,4255.45,607.92,120,8.0,6,0.738,0,424,Web,North,0
C00567,28,Male,4,2035.36,508.84,12,7.0,8,0.468,0,658,Web,North,1
C00568,29,Male,5,978.55,195.71,41,4.0,1,0.212,0,714,Web,South,0
C00569,48,Female,7,408.21,58.32,26,11.0,5,0.581,0,693,Mobile,North,1
C00570,45,Male,7,868.98,124.14,25,13.0,2,0.231,1,624,Mobile,North,1
C00571,63,Male,7,2524.56,360.65,67,9.0,4,0.473,1,83,Web,South,1
C00572,37,Female,5,3121.87,624.37,66,7.0,1,0.083,0,779,Web,South,1
C00573,31,Female,6,633.83,105.64,42,8.0,3,0.315,1,1042,Store,South,0
C00574,20,Female,5,813.14,162.63,60,7.0,2,0.456,2,469,Mobile,South,0
C00575,18,Female,8,2271.6,283.95,50,13.0,0,0.548,0,1019,Store,Central,1
C00576,35,Female,7,2186.77,312.4,10,12.0,6,0.379,2,763,Mobile,South,1
C00577,62,Male,8,654.66,81.83,18,8.0,1,0.209,0,175,Web,South,0
C00578,43,Female,6,1513.92,252.32,82,10.0,3,0.299,1,652,Mobile,South,0
C00579,60,Female,10,684.64,68.46,22,6.0,3,0.423,0,1325,Web,South,1
C00580,22,Male,11,1912.08,173.83,42,8.0,2,0.248,1,393,Mobile,North,1
C00581,22,Male,4,971.26,242.82,71,4.0,1,0.3,1,133,Mobile,South,0
C00582,58,Male,8,759.18,94.9,66,14.0,2,0.458,1,215,Store,South,1
C00583,23,Female,6,1602.29,267.05,31,5.0,2,0.437,2,1200,Mobile,North,1
C00584,20,Female,4,1020.48,255.12,53,10.0,2,0.417,1,163,Mobile,North,0
C00585,37,Female,6,1575.8,262.63,40,7.0,5,0.435,1,785,Mobile,North,0
C00586,62,Male,6,448.83,74.8,48,10.0,7,0.303,2,1186,Store,North,1
C00587,51,Male,9,523.84,58.2,134,11.0,1,0.404,1,826,Mobile,Central,0
C00588,22,Male,7,913.4,130.49,74,4.0,4,0.241,0,277,Mobile,South,0
C00589,58,Female,8,566.93,70.87,48,4.0,3,0.286,1,608,Mobile,South,0
C00590,58,Female,9,716.37,79.6,54,10.0,4,0.174,0,692,Web,North,1
C00591,56,Female,8,930.35,116.29,5,4.0,3,0.122,3,346,Store,South,1
C00592,61,Female,12,618.93,51.58,255,5.0,3,0.11,0,1133,Mobile,North,0
C00593,29,Female,7,2470.93,352.99,119,8.0,2,0.187,0,924,Mobile,Central,0
C00594,65,Female,10,539.69,53.97,38,11.0,1,0.228,2,811,Web,South,1
C00595,33,Male,9,894.6,99.4,10,7.0,3,0.331,0,55,Web,North,0
C00596,56,Male,6,908.25,151.38,40,5.0,2,0.194,0,182,Mobile,North,0
C00597,45,Male,5,1050.7,210.14,105,7.0,2,0.19,1,1246,Mobile,North,1
C00598,55,Male,9,758.59,84.29,97,9.0,2,0.063,1,219,Mobile,Central,0
C00599,48,Male,5,1691.04,338.21,53,6.0,2,0.356,0,182,Store,North,1
C00600,48,Male,8,1758.89,219.86,167,11.0,4,0.624,1,1276,Web,South,0
C00601,47,Female,13,633.18,48.71,45,6.0,4,0.314,0,984,Mobile,Central,1
C00602,55,Male,6,1847.2,307.87,42,8.0,2,0.146,0,454,Web,South,0
C00603,53,Female,10,611.46,61.15,71,10.0,3,0.278,0,1132,Store,North,1
C00604,24,Female,6,897.17,149.53,29,7.0,4,0.352,2,784,Mobile,South,1
C00605,57,Female,6,968.35,161.39,35,5.0,0,0.162,1,339,Store,Central,1
C00606,43,Female,2,395.16,197.58,83,5.0,4,0.121,0,560,Web,North,0
C00607,33,Male,6,588.42,98.07,26,,5,0.198,0,488,Mobile,South,1
C00608,42,Female,4,303.22,75.81,71,5.0,2,0.19,0,1429,Mobile,South,1
C00609,64,Male,7,1047.19,149.6,100,3.0,1,0.263,2,432,Web,South,0
C00610,59,Female,8,416.56,52.07,39,9.0,0,0.232,0,682,Mobile,South,1
C00611,58,Male,14,2347.93,167.71,45,7.0,4,0.152,1,400,Web,South,1
C00612,40,Male,6,690.83,115.14,57,6.0,4,0.082,1,817,Store,Central,0
C00613,55,Female,7,1547.2,221.03,26,6.0,3,0.105,0,1097,,South,1
C00614,36,Female,3,1484.18,494.73,38,7.0,4,0.129,0,366,Web,South,0
C00615,50,Male,8,584.41,73.05,13,7.0,2,0.26,0,902,Mobile,South,1
C00616,48,Female,10,704.24,70.42,21,6.0,5,0.098,3,851,Web,South,1
C00617,29,Male,6,699.36,116.56,49,12.0,3,0.4,0,781,Mobile,South,1
C00618,30,Female,11,1143.53,103.96,67,8.0,2,0.399,2,1292,Store,South,1
C00619,20,Male,4,3884.28,971.07,68,4.0,4,0.211,0,427,Web,South,1
C00620,24,Male,3,1108.37,369.46,31,5.0,5,0.263,0,318,Store,Central,0
C00621,38,Male,5,666.94,133.39,32,11.0,3,0.397,0,794,Web,South,1
C00622,40,Male,9,1170.97,130.11,35,9.0,2,0.222,3,461,Mobile,South,1
C00623,25,Male,4,418.18,104.54,53,10.0,1,0.339,1,1471,Store,North,0
C00624,38,Male,5,542.7,108.54,21,4.0,0,0.302,2,219,Web,South,0
C00625,47,Male,6,2371.14,395.19,11,10.0,1,0.056,0,57,Mobile,South,1
C00626,29,Male,11,809.58,73.6,59,10.0,2,0.094,2,385,Mobile,South,1
C00627,34,Female,13,525.47,40.42,33,6.0,3,0.205,0,1018,Mobile,South,1
C00628,35,Male,13,366.09,28.16,68,7.0,1,0.355,0,1221,Mobile,North,1
C00629,42,Female,6,922.97,153.83,172,6.0,2,0.611,1,90,Store,North,0
C00630,35,Female,7,386.33,55.19,34,6.0,6,0.127,0,272,Mobile,Central,1
C00631,53,Male,9,1933.39,214.82,72,9.0,2,0.55,1,153,Store,Central,0
C00632,33,Female,6,1480.46,246.74,7,4.0,5,0.077,2,68,Store,South,1
